subject,compatibility,ratings,ratings_raw,rts,insula,rcz,insula_neurosynth,acc_neurosynth,dacc_neurosynth
23,2,-1.158727896,349.81,0.398,-3.34323048,-0.154057909,-4.908385217,-2.819708537,-0.303993032
23,2,1.08933753,351.27,0.436,5.281725557,10.34189618,4.37207222,7.11378023,9.418695968
23,2,-0.045257417,352.23,0.335,-0.490407734,0.574835272,-1.186746274,-1.046332794,0.420727688
23,2,0.74951386,352.61,0.355,1.021495465,1.203217699,-0.612013336,-0.535419093,1.43067376
23,2,1.283605349,353.31,0.347,-4.370600788,-2.282393735,-2.527981678,-2.490547169,-1.12499685
23,2,1.28462503,352.44,0.389,0.587565857,0.282752888,0.891825071,-3.290657073,-0.880130426
23,2,-0.123100502,351.53,0.365,-16.72792686,-17.12041689,-12.14409416,-15.27762151,-16.64406577
23,2,-67.01509385,283.29,0.43,-5.348654998,-10.10318643,-4.228256667,-10.20794752,-9.646471666
23,2,0.606899498,352.26,0.365,-3.52995668,2.244719083,-4.600140083,-6.122675136,-6.02762017
23,2,-4.103100502,347.55,0.365,8.247699738,5.632985015,4.375701636,7.999101818,6.116352848
23,2,0.6350237,352.06,0.376,-29.63147254,6.108597461,-34.45274992,-2.235379446,-2.561111945
23,2,-0.64048614,351.22,0.355,1.607698884,1.366780336,1.668233961,-0.592432793,1.149922765
23,2,0.966442051,351.79,0.405,2.262227303,4.144952084,1.0039804,3.005751878,4.071444802
23,2,0.490076094,350.65,0.437,4.937557133,3.155729755,4.983456099,3.3899571,4.647280185
23,2,-3.379747577,348.46,0.356,-3.284615118,1.073484426,-3.549325669,1.282766226,1.628287464
23,2,-1.023499172,350.36,0.378,0.399830075,2.986871368,-0.679860201,0.734822229,0.137708511
23,2,-0.377133215,351.67,0.346,2.095450387,5.448687892,0.809116268,8.364340276,5.376578753
23,2,0.610252423,352.45,0.356,6.230139243,4.354601057,4.014973342,5.102297142,5.574943045
23,2,-0.235995981,352.06,0.334,-7.789095101,-7.700525911,-6.467624187,-3.630981572,-2.291442282
23,2,-1.068211672,351.29,0.331,-8.113063988,-0.308065042,-6.151764822,-3.999837086,-2.891289518
23,2,-2.065995981,350.23,0.334,7.911386164,6.383609634,6.325664639,6.751644924,8.095894212
23,2,-3.855656087,348.15,0.348,-3.350214506,0.248509103,-3.83868109,0.078753793,1.628626553
23,2,0.840193647,352.12,0.383,-36.20699963,-9.997227317,-34.61503353,-23.5664506,-19.87446938
23,2,-2.577191991,348.91,0.373,-8.314475511,3.186553204,-8.189696622,-4.720083579,-3.541335873
23,2,0.727239392,352.09,0.379,-7.940773663,1.709747924,-5.674089205,-7.700770855,-5.233170697
23,2,2.262808009,353.75,0.373,-5.715216687,7.175954794,-4.71880042,-2.852045085,-2.316472655
23,2,0.458775296,352.34,0.354,-3.750087343,6.716391852,-3.088844244,0.597649519,-0.134120496
23,2,0.177638062,351.81,0.366,-1.472366678,5.86832684,-1.619913344,-2.355475754,-3.191882351
23,2,0.930193647,352.21,0.383,-4.178929404,-1.290206832,-3.878687716,-5.18232435,-5.623688864
23,2,0.184285136,351.63,0.375,-2.189146672,-0.851786174,-0.47030924,-1.564717041,-1.087067138
23,2,-0.102760608,351.26,0.379,-1.259952264,-3.086500315,-1.751817938,-10.199599,-7.953366922
23,2,-0.611073905,345.65,0.625,3.435083239,-1.703327093,3.400102383,-0.225886285,-1.991141395
23,2,-0.200368587,352.78,0.301,-0.096609979,2.009649028,-0.544171681,4.472360909,3.917624049
23,2,-0.44008747,351.69,0.342,-1.03855391,-0.810965109,-1.447601771,1.36856017,1.819289275
23,2,-1.134518853,351.12,0.336,-2.459202213,-6.387622331,-1.480419366,-5.678316519,-9.190104837
23,2,-0.392361938,351.24,0.366,-8.016131175,6.095501109,-5.765008444,1.022435557,-1.113096333
23,2,-1.929747577,349.91,0.356,-7.862420107,-1.544572376,-5.73339864,-9.305875331,-9.775165392
24,0,16.05423521,214.95,0.415,3.758852821,3.750464534,2.599759996,3.482201055,3.880504546
24,0,17.79848337,203.67,0.695,5.3486459,6.005686421,4.599029434,3.517341159,3.980724423
24,0,-0.738342002,201.46,0.344,-1.469878663,1.669749655,-1.414429173,3.814429544,2.002499734
24,0,21.39726691,217.13,0.483,-4.481418108,-3.157713727,-4.595175231,1.220256553,-0.525276041
24,0,7.596962114,207.33,0.397,5.176759042,4.246171644,5.05317508,2.91136267,2.532575576
24,0,4.947567642,205.89,0.371,2.125221987,1.600471529,1.347021778,-1.486195566,-1.170066528
24,0,-15.07758273,183.26,0.427,5.787143105,5.579964286,5.367301297,-0.390631327,0.214303467
24,0,-18.36455103,176.81,0.495,7.560262002,7.571477865,6.945864511,3.274349347,3.974043753
24,0,3.285447619,201.53,0.429,-1.651680945,-2.062006009,-1.679715115,-1.883774865,-2.864062022
24,0,7.253327596,202.8,0.487,1.610446459,2.187770625,1.671788564,-0.131443384,-0.273334895
24,0,-12.28227861,183.59,0.48,3.676799937,3.894233616,3.431397176,4.068032384,5.983103773
24,0,22.66938964,214.96,0.557,-0.491899344,-0.220415648,-0.531155726,2.464800162,3.017625322
24,0,14.04438761,210.94,0.458,-0.444448257,-2.79669999,-0.087684267,-1.208090196,0.08750462
24,0,12.94029725,208.58,0.485,1.904211076,2.791676449,2.117281258,-0.467964168,0.460676438
24,0,-6.924702072,187.18,0.518,2.382507801,3.835921677,2.234190077,2.79056821,4.037136119
24,0,-9.455911774,179.16,0.636,2.566294338,3.025466273,2.730900401,-3.059113331,-2.401643861
24,0,-18.27439051,156.48,0.934,1.377954825,1.487169859,2.101927128,2.03932225,2.070259146
24,0,7.00863036,203.16,0.474,-2.057354102,-1.29630991,-1.305335037,-0.363092497,-0.856567709
24,0,-11.68152339,189.54,0.365,1.792154134,-0.242922685,-0.162824735,3.38650126,4.443417705
24,0,-13.81333862,180.71,0.509,4.197178176,1.881375714,3.901666605,1.264360851,1.45576674
24,0,-1.41864409,198.64,0.39,2.729264887,3.667640774,3.279828924,3.524536759,2.064915768
24,0,-4.011824124,192,0.477,-1.486687725,-0.362824862,-0.695168156,1.00968622,-0.098747037
24,0,65.42347864,262.04,0.464,4.995399839,2.709454424,4.909856677,1.909842789,1.980767442
24,0,-4.776826154,195.84,0.378,3.723229609,4.783612515,2.707810503,3.329937473,3.871911194
24,0,-0.909097221,195.94,0.459,-1.704162695,-1.860972522,-1.189768082,-0.264247372,-0.803494354
24,0,-9.055917186,191.84,0.372,6.060949351,2.589978675,5.472520602,2.379789509,1.47320129
24,0,-28.85439728,161.25,0.604,6.251078957,3.527830036,5.281515849,4.070429415,5.403261361
24,0,1.877114511,199.61,0.44,3.683745045,2.495892159,3.867529881,1.483686548,1.796485193
24,0,16.0304483,212.74,0.462,6.474585634,4.259804061,5.97229743,0.857722336,1.542378419
24,0,3.960301311,190.39,0.683,5.842871691,5.965683397,6.114417553,4.904638819,6.567144954
24,0,-5.385613746,194.58,0.392,1.769031123,1.479949722,1.14126693,1.051754661,2.761438484
24,0,9.851508307,207.91,0.433,11.18235693,8.795166116,10.15118191,6.885938406,7.698538863
24,0,-4.40879378,191.51,0.479,2.95579232,2.721926093,2.852514178,1.662598383,1.626781946
24,0,-4.909701395,187.66,0.551,2.457058047,-0.080124645,2.380080777,2.191867962,2.141444756
24,0,-12.74985514,184.89,0.442,-0.138698196,-2.190339408,0.336797571,-1.830021109,-1.975517199
24,0,-10.06697314,180.27,0.599,-2.287742508,-3.861495714,-2.641375917,-3.842858866,-2.842574078
24,0,16.12226623,213.39,0.45,2.699477105,1.790436407,1.943158907,7.478213057,5.545022581
24,0,-0.226364905,185.18,0.705,-0.025222633,-1.543991901,-0.288660657,-0.403937111,-2.292805992
24,0,-7.59303518,186,0.529,2.703552772,0.158712275,3.265825212,-1.500946123,-1.536647307
24,0,14.03984141,212.61,0.422,6.417605312,3.325196097,6.914059472,-1.076807614,0.880117599
24,0,3.127265555,201.93,0.417,2.6637055,1.392729591,2.867555225,0.12610763,1.741818721
24,0,24.0074166,223.88,0.394,5.044045498,2.23140379,5.390943527,-2.097735922,-1.2209001
24,0,7.3318131,201.39,0.519,1.332948591,1.67430246,0.989707484,-0.391790263,1.173394444
24,0,2.682873112,198.09,0.49,-1.363984683,1.897641127,-1.399352398,-2.094209211,-2.304911128
24,0,-30.43636896,164.18,0.507,-0.469587906,-1.409129856,-0.389472338,-3.189667113,-3.657714688
24,0,9.992569672,206.33,0.47,1.24078212,2.443923028,0.395871504,1.97563751,1.706620429
24,0,11.30211383,210.57,0.407,3.048195033,2.276166558,2.388144255,-3.320518311,-4.08004797
24,0,-34.82424894,162.49,0.449,8.284912235,4.867493855,8.478046465,3.651899584,4.119600089
24,0,11.06756764,212.01,0.371,5.999372507,5.553788254,6.24787488,6.912569731,7.533607359
24,0,-31.16273445,167.64,0.417,6.683726863,5.593751631,6.697135842,-0.871155791,-0.113103569
24,0,-14.93470478,185.31,0.386,-1.548338979,-1.008709214,-1.102997433,-1.068367073,0.885235473
24,0,-7.894855821,191.28,0.409,4.511229766,4.384736877,5.043756509,0.450605353,1.241491444
24,0,-28.41833794,164.57,0.542,3.439450976,2.628318184,3.801650262,2.357947111,2.051339304
24,0,3.371508307,201.43,0.433,-0.675225326,0.688076095,-0.908732923,3.788384922,2.869265869
24,0,-15.07606688,181.68,0.461,4.05219164,2.303679281,3.614715016,-2.158981191,-1.435244199
24,0,22.02287988,202.08,0.82,9.44462593,4.880885225,8.541206217,-1.448166866,0.120387885
24,0,-7.116823448,187.36,0.51,5.190532951,5.267858097,4.977591884,2.365373058,3.480368153
24,0,-11.60849305,189.52,0.367,3.226537896,-1.207811385,3.308484626,2.149825316,0.932511887
24,0,-33.08424894,164.23,0.449,2.931393783,1.811983943,3.043323046,-2.571039416,-1.428516292
24,0,15.64605315,215.1,0.403,3.222214172,0.038832319,3.427638316,-1.424315186,-1.143736013
24,0,2.234386254,202.2,0.392,-2.339836077,0.687950882,-1.467667318,2.690124571,2.600242444
24,0,-6.137886165,193.13,0.407,2.682868024,3.445316729,2.615884054,0.634826427,1.2922812
24,0,-2.689548999,187.88,0.594,3.79431722,4.222663158,3.364564562,5.459681392,5.595049765
24,0,11.6734827,199.08,0.662,3.206343958,4.30799712,3.005532175,5.618089512,5.068985794
24,0,17.62726555,216.43,0.417,3.942963619,1.287472147,3.494628167,1.704633038,2.838109006
24,0,6.015295222,206.26,0.386,0.09855792,-0.738326745,0.542488276,-1.025581249,-0.13588082
24,0,27.85271936,228.33,0.381,6.381055393,2.75214426,6.029667902,3.583652332,4.866387315
24,0,-15.19440134,184.12,0.406,0.505082012,0.898491269,0.978276047,2.431376871,2.501724171
24,0,-1.910614422,199.59,0.359,-2.839452656,-4.337357634,-2.967015332,-1.025961749,-0.259426301
24,0,-2.595006865,195.51,0.432,2.924664526,1.610523258,1.75163365,2.980490461,3.892233947
24,0,-2.521673081,194.56,0.454,-0.526470585,0.560650802,-0.881842556,-3.102082878,-4.00358411
24,1,-0.489248264,195.29,0.482,0.000157286,1.385722108,-0.281212853,0.192174098,-0.815481487
24,1,-32.53439863,160.64,0.538,6.519205332,4.311241677,6.31562047,7.456095248,7.676981843
24,1,11.84332489,213.53,0.355,2.194322721,2.025809068,2.241605043,3.387617588,3.473032112
24,1,5.021659351,204.15,0.41,0.329154937,-2.634169629,0.253412878,-3.354620263,-2.902044623
24,1,3.696508983,200.22,0.466,-6.366535362,-3.938749476,-4.452195919,-3.394797027,-2.926193704
24,1,10.79635523,212.39,0.357,-3.582581257,-3.979675556,-3.335671628,-1.132175649,-1.159044409
24,1,7.656817836,190.97,0.75,1.821642131,2.684812709,1.121072771,3.007313631,3.7475289
24,1,12.99044694,212.77,0.396,3.594811829,2.822132343,3.248188388,0.615345251,1.090547885
24,1,4.794386254,204.76,0.392,-0.138769193,-0.622276308,0.394605528,-1.511810723,-1.892247184
24,1,12.7077268,196.3,0.744,0.513639137,0.189564634,-0.076774081,1.730539367,2.230186651
24,1,0.588175876,196.6,0.477,6.727437898,5.107205617,6.422191882,7.201777548,7.044117886
24,1,-8.796975845,187.68,0.467,4.897107802,6.32785383,4.12186209,3.976049021,4.37796602
24,1,-4.495307599,188.4,0.544,5.936726093,4.207232632,5.091459513,4.585596234,3.861997853
24,1,-6.337733769,190.93,0.45,3.562852709,3.445306025,3.127036917,5.374397218,4.091712983
24,1,-10.59879513,188.39,0.413,2.541031676,2.953527802,1.396640996,2.46056691,3.564545911
24,1,-7.142277255,185.66,0.546,1.617469094,1.830222826,1.117510726,-0.629388494,-1.321426204
24,1,-11.7568248,185.79,0.444,1.679914311,4.023869314,1.915640262,1.007402474,1.31391069
24,1,8.821811747,205.95,0.453,-0.118821298,1.150843465,0.880454628,-0.841664887,-1.590324767
24,1,-19.95545864,171.87,0.567,5.134241004,4.157564169,5.304505134,1.787948513,0.42986071
24,1,-4.281520684,190.8,0.497,10.51145423,6.709067269,9.816679311,8.656281263,8.636750885
24,1,6.381822571,178.95,0.981,5.436002844,1.144424017,5.83145746,1.470960705,-1.212397951
24,1,8.030753089,200.74,0.548,-4.694266551,-3.825452497,-4.248703381,-3.758208722,-3.910795979
24,1,-41.21000754,158.43,0.399,2.859015258,0.032826246,2.106231356,-0.592314046,0.049938415
24,1,-12.17712689,183.23,0.49,-0.567804344,1.413284306,-0.289161031,-0.612626814,-1.254413568
24,1,10.10074903,212.02,0.35,4.355260774,4.922751,3.822426581,3.736097395,3.465985169
24,1,-25.33151933,166.68,0.563,8.409490435,4.649019329,8.015477133,5.04623054,4.825554215
24,1,1.597420657,192.26,0.592,3.785786779,3.351810744,3.98433975,0.701760917,0.954470891
24,1,33.67711586,228.34,0.506,5.807276851,4.283376142,6.269584322,3.278855488,3.744258259
24,1,-25.30894618,172.61,0.436,9.251082471,6.777118444,7.849589467,4.581871733,3.243786465
24,1,-3.789249617,195.06,0.416,4.946780732,5.113781728,5.32579422,5.13281554,4.07525698
24,1,2.069690371,199.57,0.445,4.762987921,6.912447427,4.606819797,2.437357694,2.197857722
24,1,-22.72848493,159.98,0.763,6.519021524,7.247987509,6.20202384,1.06552425,0.85100884
24,1,5.156359293,197.54,0.555,-1.526318392,-2.126671917,-0.658194516,-1.123495876,-1.370055611
24,1,15.88772004,214.83,0.414,3.741344264,3.583846431,3.70911395,1.581103906,2.105027829
24,1,23.17711586,217.84,0.506,0.299399918,-0.588143847,0.082869428,0.353646556,0.46219757
24,1,8.904235211,207.8,0.415,-5.322571692,-5.797358714,-4.881772232,-1.218970215,-3.157055886
24,1,-37.24606688,159.51,0.461,1.292825507,-0.658999069,1.218453798,0.418639107,-0.796435309
24,1,-7.285461349,190.68,0.435,-1.370251125,-1.804439089,-1.376469609,-0.517910264,0.141811683
24,1,-23.85863597,157.78,0.786,7.546232625,3.113623619,7.807356143,2.198561288,1.999955893
24,1,16.73256832,216.14,0.404,1.822776098,1.858480466,2.240575743,0.623292696,1.288976605
24,1,27.79878276,221.95,0.517,1.179911657,2.499715314,1.521687476,-0.485873445,0.021274725
24,1,-13.50000619,183.07,0.465,-1.306724427,-2.075147102,-0.602462468,0.720758624,0.374938179
24,1,15.9316607,211.99,0.476,2.799178664,2.127034265,3.424617606,0.928078691,0.55535053
24,1,27.81136132,215.59,0.654,-0.174538085,-0.565718216,0.87598928,-1.616785314,-1.782210827
24,1,4.933326243,203.55,0.421,-1.888763909,-0.120075231,-1.687678826,-3.767661281,-5.02258251
24,1,-25.96576344,169.86,0.481,4.318495565,3.640602789,4.199629271,-1.383862535,-1.215813645
24,1,10.56726691,206.3,0.483,0.340166554,0.720343457,0.554767351,3.543694109,4.626101344
24,1,-26.51440134,172.8,0.406,9.060088785,8.148967178,8.582515955,3.710575752,5.961405277
24,1,0.085447619,198.33,0.429,0.768656516,2.584341893,1.138389335,1.217022904,1.300352569
24,1,3.915752412,198.16,0.515,2.463257435,-0.25626286,2.401327437,2.468101677,0.917762887
24,1,-16.74455238,181.5,0.429,6.828231837,2.955604196,6.305153394,-3.786718559,-4.129528971
24,1,0.996809718,202.73,0.354,10.04069208,8.459104136,9.378316951,5.15575096,5.746206066
24,1,3.846356587,202.37,0.423,2.109950749,3.789967474,2.197824371,4.207587264,4.068730406
24,1,-25.7198565,174.99,0.376,1.211996378,1.721106313,1.981859785,0.303810386,2.142946372
24,1,19.73908349,219.1,0.405,1.664107234,0.888839504,2.490639892,-3.385793887,-2.498386673
24,1,6.816658674,207.48,0.377,1.21337002,0.959299125,1.910532981,-3.810359523,-3.901934144
24,1,-20.46834065,178.66,0.41,2.764950035,1.003081089,2.002967531,3.53676299,4.03099596
24,1,-12.34773377,184.92,0.45,-3.484291629,-1.953095919,-3.561499178,4.803408712,4.386977828
24,1,-5.059097221,191.79,0.459,5.964675,4.026180252,5.247198522,0.14617727,0.71668159
24,1,10.76742201,198.36,0.658,3.731542048,3.080468768,2.90366593,0.107763855,0.979447059
24,1,-0.159855145,197.48,0.442,1.764706625,0.441817322,1.743162354,1.807624139,2.993413111
24,1,1.639235887,199,0.448,10.30611314,8.700641406,10.27244861,7.041238964,7.914872874
24,1,-5.317584078,196.09,0.361,5.128504615,3.223757443,4.33228513,1.248438861,3.163034424
24,1,-4.227279285,193.18,0.447,4.220616002,1.693597855,4.479581845,-0.006392518,1.547005594
24,1,-31.65515791,165.38,0.455,2.640648575,2.418435177,1.593705247,2.183879122,1.513522011
24,1,-18.28788617,180.98,0.407,3.741838468,2.688617284,3.035755497,7.988719583,8.339758769
24,1,15.85044694,215.63,0.396,-2.040320836,-1.389347958,-1.991230054,-3.088738136,-2.151511244
24,2,20.13120622,216.05,0.479,-0.21646566,1.184394665,-0.24650128,-1.460669149,-1.524813841
24,2,15.4902986,208.06,0.551,3.583518367,3.237983682,2.849268979,0.552250995,-0.537060068
24,2,-2.167277932,192.17,0.513,-1.667557067,-0.007968218,-1.254590482,3.042512411,2.21686459
24,2,8.854538651,206.82,0.435,2.235836939,2.574660467,2.018612772,1.724863995,0.527214686
24,2,5.904689695,204.94,0.412,6.44290259,6.228735773,5.78394978,1.165047747,2.017056527
24,2,7.77650763,207.37,0.4,0.841783833,1.240685618,0.456272681,-6.093111888,-6.651031639
24,2,15.9734854,197.24,0.794,-2.462240112,-0.490871592,-1.64005371,1.298805748,1.288427841
24,2,1.786053147,201.24,0.403,-2.695416956,-2.170628188,-2.531776285,-2.328079283,-1.583963661
24,2,-12.38379581,188.14,0.38,0.589365862,0.567405964,1.010039677,-2.255663581,-0.680571112
24,2,28.66363374,217.14,0.639,1.854707809,-0.91177212,1.782750608,0.830133479,-0.381459291
24,2,-7.628339296,188.43,0.476,-0.958028703,-1.651310554,-0.615098412,-0.203721623,-0.257222173
24,2,17.747569,215.62,0.437,3.47200661,3.93174952,3.368750238,4.028339013,3.879196779
24,2,1.954386254,201.92,0.392,-3.166080644,-1.234672047,-2.595445776,-2.463915186,-2.674373311
24,2,6.830144855,204.47,0.442,1.984326561,3.850569662,1.285078611,8.852740765,8.426020249
24,2,14.9259021,213.31,0.426,5.579401857,6.13681359,5.124893987,5.393916532,4.625147094
24,2,19.40741795,216.21,0.46,-0.996224362,0.161016386,-0.636648867,-1.722929629,-2.317263437
24,2,2.345295222,202.59,0.386,3.323802481,3.370016073,3.035758657,2.702875957,1.8085914
24,2,-15.93303789,183.8,0.397,4.92594724,3.572780201,4.881552923,1.762651324,2.298223413
24,2,-0.064096544,195.25,0.492,6.087089338,5.755870731,5.63511138,3.558260635,2.992394722
24,2,-21.39546135,176.57,0.435,-4.730307868,-2.000098122,-3.899201345,1.395051997,0.968857562
24,2,2.082112482,204.42,0.341,5.615476144,4.203754852,6.069538736,5.140292168,4.608529931
24,2,7.146053147,206.6,0.403,5.331118283,1.81608606,5.381742311,2.106148452,2.024963324
24,2,-8.623031121,175.76,0.727,7.585721593,4.88159398,6.525031042,3.593387306,2.81984588
24,2,-51.92061172,143.44,0.491,9.370160931,4.963450062,8.782720613,3.545059256,2.440673627
24,2,5.233477286,204.92,0.398,8.726929112,6.496255875,7.529588342,6.979725838,7.771885944
24,2,10.09272207,204.43,0.513,4.948037486,2.137696197,5.279336572,3.07044664,2.048434296
24,2,5.815600016,202.06,0.472,5.346083114,2.47703369,4.26714263,2.159809713,1.831224527
24,2,-4.280158585,194.29,0.422,5.632537051,3.137245981,3.996489125,3.882056482,5.082705726
24,2,18.68317791,210.09,0.576,8.564628099,4.746423872,8.19235971,4.368194535,4.623626553
24,2,22.49014486,220.13,0.442,5.289101525,-0.229146895,4.208294463,-0.824647659,-1.214908334
24,2,16.26968902,216.84,0.379,6.818867608,3.566304198,5.577756298,2.153440597,3.428976396
24,2,1.34393177,201.17,0.395,1.962640571,-1.196568558,1.963172159,0.883218193,0.263347704
24,2,-0.685303541,183,0.742,3.25267734,2.308682059,2.206395106,2.995672062,2.580436438
24,2,10.9721206,194.89,0.737,-0.343032872,-2.315063621,-1.101335013,4.570634678,3.41269134
24,2,1.33666138,195.86,0.509,-1.776232214,-3.873768016,-1.206560665,-4.716632068,-6.530656203
24,2,-16.4851552,174.41,0.587,4.19904867,3.121925599,4.393621802,-5.511346579,-3.012725783
24,2,-7.176066877,189.58,0.461,3.811578656,3.014134144,4.119912195,-3.09744101,-2.517857637
24,2,-18.92029881,154.02,0.973,4.067958468,3.861707179,4.490089273,-1.26379761,-0.341180726
24,2,24.96999381,221.54,0.465,-3.106031292,-0.130399324,-2.320972145,-1.989295499,-2.39023785
24,2,18.3162069,212.7,0.512,-5.194137899,-3.514448955,-5.066986507,-3.463401183,-2.642480042
24,2,8.074840738,208.18,0.389,-0.265884636,2.659794029,-0.239637549,1.314184705,2.447846128
24,2,-25.95091651,173.41,0.405,-0.936647599,-1.15552499,0.171503765,0.440258386,-0.445173063
24,2,25.06196685,214.05,0.628,2.233299293,-0.883704449,1.956030874,0.256374085,0.11014563
24,2,-2.838946177,195.08,0.436,2.851036536,4.23767972,3.23900944,3.352509577,2.978343339
24,2,-18.47061307,179.96,0.425,2.079585066,0.700290221,1.818016857,-2.151488956,-3.089036517
24,2,-6.467884812,189.73,0.473,-2.427456162,-1.621774846,-2.678591961,-4.96093154,-4.439660109
24,2,14.3830228,213.93,0.401,5.963704548,2.49388536,4.888383985,-0.008168594,-0.391804388
24,2,12.3730228,211.92,0.401,3.128209064,3.8536794,3.021384263,0.865665719,2.007194717
24,2,-14.3725834,185.5,0.394,4.887827629,3.116284301,4.672510993,-0.691262724,-0.570547058
24,2,-26.11818825,171.01,0.453,4.605949176,4.269303667,5.245430636,2.710126653,2.745378562
24,2,7.482115188,203.68,0.473,3.012633826,4.182983511,2.454583824,1.514522644,1.042424393
24,2,1.116658674,201.78,0.377,2.927455613,3.652077618,3.191581637,1.64622017,1.680853038
24,2,5.785903456,201.1,0.492,2.981819655,4.594516265,2.276964039,4.483254373,4.978264746
24,2,-5.282734445,193.52,0.417,-4.632190027,-2.610301818,-4.185299742,0.464084342,1.421114601
24,2,-17.52515926,182.58,0.389,-1.429009345,-1.241211277,-0.28926373,-0.757559099,-1.665233449
24,2,13.4604483,210.17,0.462,3.878631451,1.499732696,3.631780031,3.692219418,4.528799036
24,2,0.317871082,200.33,0.391,5.559413119,3.391143385,5.085097063,4.265553862,5.795421113
24,2,11.72802213,212.81,0.368,2.603354441,2.314305349,2.619647668,0.549142467,0.173969461
24,2,-8.874398632,184.3,0.538,12.62158088,10.90250921,11.26942015,9.754828691,11.82069405
24,2,10.28650898,206.81,0.466,-1.223301974,-3.321016795,-0.427296736,1.719910389,1.589446939
24,2,17.03150695,218.16,0.367,3.177419336,0.727811959,3.167695689,-1.911546985,-2.345055738
24,2,7.500297252,203.14,0.485,2.057436413,0.389348516,2.139632577,-3.548819149,-4.383480777
24,2,10.42696347,207.09,0.463,0.481526267,1.175248486,-0.920714446,1.269238562,1.408627462
24,2,-14.95637167,185.8,0.375,6.535929554,4.084431021,5.459783983,3.607493788,4.138305778
24,2,9.61135591,209.67,0.39,4.943189483,4.308869713,5.010145175,0.509156108,0.341378494
24,2,-0.374401337,198.94,0.406,0.851889602,-0.17335321,1.148274126,-2.414586656,-2.157608258
25,0,-51.30346452,103.28,0.471,-0.327589523,0.662976296,0.293130355,0.511175019,1.00207653
25,0,12.2084029,185.61,0.414,3.962248714,1.431672364,3.710296226,-0.273001367,1.802945805
25,0,28.83867563,178.47,0.486,1.28015962,0.244353768,1.424343031,-2.174636636,-1.307982845
25,0,5.035276619,208.81,0.322,-3.809053597,-1.405459135,-3.222467053,-4.375454992,-4.958857992
25,0,8.279401633,179.37,0.421,-4.079821769,2.514286758,-2.997594228,-0.693516123,0.355753461
25,0,-21.19944433,170.36,0.359,-4.192898123,-0.912504986,-2.750472268,-1.141706578,-1.783933292
25,0,-28.52544938,153.79,0.387,1.077832261,3.22215005,1.505264989,1.306066073,2.023741432
25,0,-31.85145443,141.22,0.415,1.157432782,1.389253012,2.111805435,-3.472058622,-2.776521666
25,0,-30.25817286,135.22,0.438,4.586924716,5.606026436,2.95377869,3.078345656,4.099440326
25,0,-29.53602009,154.1,0.383,-1.465335651,0.300566011,-1.63324286,-0.460049042,0.379013949
25,0,-48.83587741,134.47,0.384,-1.108312358,-0.461891149,-1.914571002,-2.856080227,-2.193407208
25,0,-1.48088372,170.27,0.419,-2.600615279,1.586989066,-2.310251454,1.212722786,-0.336417619
25,0,-37.1221552,160.71,0.34,2.486264295,1.161741934,1.83095604,0.826053117,-0.269279649
25,0,-27.88315393,172.26,0.333,4.301305445,8.46230025,3.050092167,0.472209483,1.97434692
25,0,-54.85386732,146.94,0.328,-1.012608142,-4.830671637,-1.057688483,-4.125805952,-5.732024307
25,0,35.69370717,243.1,0.311,0.938299561,-0.226389581,0.724804332,-1.65170151,-1.339159247
25,0,-44.79858827,144.78,0.365,1.132905286,-1.47533662,1.82643708,-4.272383153,-3.638740135
25,0,5.465692034,185.14,0.395,-1.817685617,-0.916854804,-1.13568464,-1.444515809,-1.630187802
25,0,-8.613737259,169.74,0.399,0.065936943,-0.239502207,-1.017966465,0.534341058,0.551048908
25,0,27.89256576,237.94,0.303,-0.282721628,-0.514332499,-0.220021049,-0.349856598,-0.425134747
25,0,-21.22487867,159.77,0.391,-3.648712378,2.894713107,-2.210369331,0.790091173,0.261828608
25,0,-22.0245807,181.42,0.323,-1.831508627,-0.347901276,-1.623664846,-3.140280634,-2.332616594
25,0,8.760555665,200.32,0.359,-1.650363804,0.960788646,-0.655260933,-4.520680182,-3.283264539
25,0,-39.92630544,144.37,0.381,-3.130068933,-3.231724316,-3.188493311,-7.769115686,-7.447272923
25,0,-17.16172717,179.68,0.343,-1.485432587,6.327498009,-1.475801829,-1.602485593,-1.84850465
25,0,-22.37803018,142.77,0.439,-0.317995317,3.070881329,0.923887662,-4.260604154,-4.716080479
25,0,32.19612006,210.88,0.398,4.182992822,1.729622672,6.373646045,-1.392803081,-2.022764496
25,0,-23.77402261,155.24,0.397,-3.00323471,-2.599558629,-2.388612938,-5.399648517,-5.016260313
25,0,23.06183976,211.65,0.368,-4.607725545,-8.580292124,-4.956810993,-5.007008448,-6.44253171
25,0,-47.05930166,144.17,0.36,-0.610773554,-3.136499261,-0.001908131,-4.743374571,-5.293102876
25,0,-5.234735997,175.43,0.392,-4.227243762,-5.0232363,-3.987034023,-1.890264099,-1.016602982
25,0,7.955549357,187.96,0.394,-2.418238379,-2.10967853,-1.889716753,-6.763420165,-4.440038883
25,0,-19.83218043,131.78,0.48,3.808564939,5.08057962,3.930207086,-0.007047413,0.962717942
25,0,5.727974864,180.12,0.411,1.026390711,5.443983655,1.143139787,0.393394528,0.471702467
25,0,20.38353926,181.9,0.45,0.444727804,3.37263144,0.037378301,-1.696770568,-1.451946472
25,0,-30.30145443,142.77,0.415,-0.231006766,-0.022426347,-0.659569417,-1.688762502,0.074743227
